555	504599	1	504799
557	504999	0	505200
551	505399	2	505600
555	505800	0	505999
565	506199	0	506400
554	506599	0	506799
555	506999	3	507200
565	507400	1	507600
560	507799	0	507999
552	508199	4	508400
557	508599	0	508799
562	508999	2	509200
555	509399	1	509599
563	509800	0	510000
559	510199	0	510400
564	510599	3	510799
560	510999	5	511200
562	511400	0	511600
566	511800	1	511999
566	512199	0	512400
558	512599	0	512799
563	512999	0	513200
567	513400	0	513600
565	513800	3	513999
562	514199	1	514400
569	514599	3	514799
565	514999	5	515200
568	515399	0	515600
566	515800	3	515999
564	516199	0	516400
569	516599	2	516799
569	516999	2	517200
574	517400	2	517600
569	517799	5	517999
574	518199	0	518400
572	518599	1	518799
565	518999	0	519200
568	519399	1	519599
569	519800	0	520000
569	520199	0	520400
570	520599	0	520799
567	520999	1	521200
572	521400	0	521600
575	521800	1	521999
576	522199	2	522400
569	522599	1	522799
576	522999	4	523200
571	523400	1	523600
571	523800	0	523999
578	524199	2	524399
568	524600	0	524800
577	524999	0	525200
573	525400	2	525599
577	525800	0	525999
575	526199	2	526399
573	526600	0	526799
579	527000	1	527199
574	527400	0	527599
578	527800	0	527999
576	528200	1	528400
581	528599	0	528800
579	528999	0	529200
577	529400	3	529599
578	529799	0	530000
576	530199	0	530399
582	530600	4	530799
580	530999	0	531199
580	531400	3	531599
582	531800	2	531999
583	532200	2	532400
589	532599	0	532800
582	532999	1	533200
582	533400	0	533599
585	533799	0	534000
582	534199	0	534399
580	534600	1	534799
586	534999	2	535199
583	535400	0	535599
585	535800	0	535999
582	536200	3	536400
585	536599	0	536800
584	536999	3	537200
589	537400	3	537599
589	537799	0	538000
586	538199	0	538399
587	538600	0	538799
591	538999	2	539199
582	539400	0	539599
584	539800	0	539999
586	540200	4	540400
582	540599	2	540800
599	540999	2	541200
589	541400	1	541599
591	541799	0	542000
593	542199	0	542399
592	542600	2	542799
589	542999	0	543199
586	543400	1	543599
592	543800	0	543999
591	544200	3	544400
594	544599	2	544800
596	544999	1	545200
594	545400	0	545599
590	545799	2	546000
592	546199	0	546399
593	546600	0	546799
593	546999	0	547199
593	547400	1	547599
597	547800	0	547999
596	548200	1	548400
599	548599	0	548800
599	548999	3	549200
601	549400	0	549599
594	549799	0	550000
600	550199	0	550399
597	550600	1	550799
596	550999	0	551199
595	551400	0	551599
595	551800	0	551999
602	552200	0	552400
603	552599	1	552800
602	552999	0	553200
602	553400	0	553599
600	553799	0	554000
597	554199	0	554399
598	554600	0	554799
604	554999	1	555199
603	555400	0	555599
599	555800	0	555999
598	556200	1	556400
599	556599	0	556800
604	556999	0	557200
600	557400	2	557599
601	557799	0	558000
601	558199	1	558399
604	558600	2	558799
603	558999	0	559199
603	559400	4	559599
600	559800	0	559999
607	560200	0	560400
